TournamentId,GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize,GameName,Year
72524,510,AOE Trung Việt - Bá Tước Minh Nam 2025: 1v1 Shang,2025-04-20,2025-04-20,Vietnam & China,0,4025.25,Age of Empires,2025
72374,839,Dust2.in Masters #21,2025-04-20,2025-04-20,India,1,1500.00,Counter-Strike 2,2025
72645,534,TCS eSports League: 2025,2025-04-20,2025-04-20,Europe,1,6108.80,Fortnite,2025
72367,839,Urban Contenders Season 5,2025-04-19,2025-04-20,Europe,1,1500.00,Counter-Strike 2,2025
72809,839,YaLLa Compass Qatar 2025,2025-04-17,2025-04-20,Online,1,150000.00,Counter-Strike 2,2025
72527,510,AOE Trung Việt - Bá Tước Minh Nam 2025: 3v3 Shang,2025-04-19,2025-04-19,Vietnam & China,1,8255.85,Age of Empires,2025
72647,839,Team Liquid Tidal Clash #13,2025-04-19,2025-04-19,North America,1,500.00,Counter-Strike 2,2025
72525,510,AOE Trung Việt - Bá Tước Minh Nam 2025: 2v2 Assyrians,2025-04-18,2025-04-18,Vietnam & China,1,5255.50,Age of Empires,2025
72801,534,Chapter 6 Season 2: Solo Cash Cup - Week 7: EU,2025-04-18,2025-04-18,Online,0,32000.00,Fortnite,2025
72802,534,Chapter 6 Season 2: Solo Cash Cup - Week 7: NAC,2025-04-18,2025-04-18,Online,0,20000.00,Fortnite,2025
72373,839,The Gathering 2025,2025-04-17,2025-04-18,Hamar,1,5733.00,Counter-Strike 2,2025
72526,510,AOE Trung Việt - Bá Tước Minh Nam 2025: 2v2 Shang,2025-04-17,2025-04-17,Vietnam & China,1,5225.58,Age of Empires,2025
73192,409,Feer Showmatch: Pro Hoops 2v2 Tournament,2025-04-16,2025-04-16,Online,1,600.00,Rocket League,2025
72642,534,HavoK Invitational #2,2025-04-16,2025-04-16,Europe,1,3394.44,Fortnite,2025
72644,534,Pro x New Face Tournament,2025-04-16,2025-04-16,North America,1,2000.00,Fortnite,2025
72643,534,$600 Girl Victory Cup,2025-04-15,2025-04-15,North America,0,600.00,Fortnite,2025
72747,534,C6S2: Fortnite Performance Evaluation - S8: EU,2025-04-15,2025-04-15,Online,1,4800.00,Fortnite,2025
72748,534,C6S2: Fortnite Performance Evaluation - S8: NAC,2025-04-15,2025-04-15,Online,1,4800.00,Fortnite,2025
72372,839,GamePoint PRO League Season 3,2025-04-15,2025-04-15,Tashkent,1,800.00,Counter-Strike 2,2025
72202,559,"Minecraft Party Champions, ft Soarinng",2025-04-14,2025-04-14,Online,0,1750.00,Minecraft,2025
72184,510,Battle Royale Team Tournament,2025-03-19,2025-04-13,Online,1,200.00,Age of Empires,2025
72819,839,ESL Impact League Season 7: European Division,2025-02-26,2025-04-13,Online,1,12400.00,Counter-Strike 2,2025
72107,231,ESL One Raleigh 2025,2025-04-07,2025-04-13,"Raleigh, USA",1,750000.00,Dota 2,2025
72369,839,Level Up LUND!,2025-04-12,2025-04-13,Lund,1,6138.60,Counter-Strike 2,2025
72821,839,PGL Bucharest 2025,2025-04-06,2025-04-13,"Bucharest, Romania",1,625000.00,Counter-Strike 2,2025
72641,839,Tatry Play 2025,2025-04-11,2025-04-13,Demänová,1,4089.49,Counter-Strike 2,2025
72800,534,Chapter 6 Season 2: Solo Cash Cup - Week 6: EU,2025-04-12,2025-04-12,Online,0,32000.00,Fortnite,2025
72799,534,Chapter 6 Season 2: Solo Cash Cup - Week 6: NAC,2025-04-12,2025-04-12,Online,0,20000.00,Fortnite,2025
72640,534,GirlyBella 13k Finals,2025-04-12,2025-04-12,Online,1,9650.00,Fortnite,2025
72370,839,POLI E-FEST Editia a III-a,2025-04-10,2025-04-12,Bucharest,1,9087.76,Counter-Strike 2,2025
72371,534,Rasieren & Kassieren: ROG GeForce Edition,2025-04-12,2025-04-12,Leipzig,0,11359.71,Fortnite,2025
72350,839,UKIC League Season 5: Division 1,2025-02-04,2025-04-12,Sheffield,1,3270.50,Counter-Strike 2,2025
72108,231,CCT Series 8 (Dota 2),2025-04-02,2025-04-11,Online,1,50000.00,Dota 2,2025
72818,839,ESL Impact League Season 7: North American Division,2025-02-26,2025-04-11,Online,1,8000.00,Counter-Strike 2,2025
72817,839,ESL Impact League Season 7: South American Division,2025-02-26,2025-04-11,Online,1,8000.00,Counter-Strike 2,2025
72639,534,Lobby League,2025-04-11,2025-04-11,Online,1,17658.80,Fortnite,2025
72127,409,UniRocketeers Spring 2024-25,2025-04-02,2025-04-10,Online,1,477.48,Rocket League,2025
72638,534,Build Weekly Cup #13,2025-04-02,2025-04-09,Online,0,240.00,Fortnite,2025
72292,409,Rival Rush Season 1: Split 2,2025-02-11,2025-04-09,Online,1,2384.76,Rocket League,2025
72746,534,C6S2: Fortnite Performance Evaluation - S7: NAC,2025-04-08,2025-04-08,Online,1,4800.00,Fortnite,2025
72510,409,Italian Rocket Championship Season 12 - Split 1: Swiss,2025-04-08,2025-04-08,Online,1,1745.68,Rocket League,2025
72816,839,United21 Season 29,2025-03-22,2025-04-08,Online,1,10000.00,Counter-Strike 2,2025
72797,534,Chapter 6 Season 2: Solo Cash Cup - Week 5: EU,2025-04-06,2025-04-06,Online,0,32800.00,Fortnite,2025
72798,534,Chapter 6 Season 2: Solo Cash Cup - Week 5: NAC,2025-04-06,2025-04-06,Online,0,20000.00,Fortnite,2025
72490,409,CRL Spring 2025 - Championship,2025-04-05,2025-04-06,Online,1,20000.00,Rocket League,2025
72363,839,European Pro League Season 26: Division 2 (CS2),2025-03-20,2025-04-06,Online,1,10000.00,Counter-Strike 2,2025
72637,839,FRAG Season 14,2025-04-05,2025-04-06,Tashkent,1,10000.00,Counter-Strike 2,2025
72365,839,Fragster Challenger Series,2025-01-20,2025-04-06,Europe,1,21919.00,Counter-Strike 2,2025
72815,839,Tipsport Cup Spring 2025,2025-04-04,2025-04-06,"Prague, Czech Republic",1,8027.15,Counter-Strike 2,2025
72808,534,Twitch Rivals: Fortnite Mode Mayhem - Bracket Stage,2025-04-06,2025-04-06,North America,1,31300.00,Fortnite,2025
72807,534,Twitch Rivals: Fortnite Mode Mayhem - Seeding Stage,2025-04-06,2025-04-06,North America,1,18700.00,Fortnite,2025
72636,839,FASTCUP: Central Asia Cup,2025-04-05,2025-04-05,Central Asia,1,500.00,Counter-Strike 2,2025
72635,839,Team Liquid Tidal Clash #11,2025-04-05,2025-04-05,North America,1,500.00,Counter-Strike 2,2025
72129,409,UBCEA: Cascadia Cup 3,2025-04-05,2025-04-05,Online,1,421.82,Rocket League,2025
72631,534,CIS Practise Session #1,2025-04-04,2025-04-04,Europe,0,143.17,Fortnite,2025
72632,839,Ace League Season 1: Split 1 - Division 1,2025-03-10,2025-04-03,Europe,1,762.99,Counter-Strike 2,2025
72633,839,BeNeLux Premier,2025-03-15,2025-04-03,"Netherlands,The Hague",1,544.99,Counter-Strike 2,2025
72634,839,MESA Pro Series Spring 2025,2025-04-01,2025-04-03,Ulaanbaatar,1,10000.00,Counter-Strike 2,2025
72805,839,YaLLa Compass Qatar 2025: Closed Qualifier,2025-04-02,2025-04-03,Online,1,60000.00,Counter-Strike 2,2025
72630,534,Build Ranked Duos Cup #5,2025-03-02,2025-04-02,Online,0,816.00,Fortnite,2025
72629,534,Build Weekly Cup #12,2024-03-26,2025-04-02,Online,0,240.00,Fortnite,2025
72745,534,C6S2: Fortnite Performance Evaluation - S6: EU,2025-04-01,2025-04-01,Online,1,4800.00,Fortnite,2025
72744,534,C6S2: Fortnite Performance Evaluation - S6: NAC,2025-04-01,2025-04-01,Online,1,4800.00,Fortnite,2025
72362,839,Aztec Arena #2,2025-03-03,2025-03-31,France,1,650.11,Counter-Strike 2,2025
72784,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 4: EU,2025-03-31,2025-03-31,Online,1,90000.00,Fortnite,2025
72785,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 4: NAC,2025-03-31,2025-03-31,Online,1,60000.00,Fortnite,2025
72790,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 4: OCE,2025-03-31,2025-03-31,Online,1,21000.00,Fortnite,2025
72628,534,Desafio Legion 4,2025-03-31,2025-03-31,Europe,1,1300.22,Fortnite,2025
72626,534,Desafio Legion 4 Qualifer 1,2025-03-31,2025-03-31,Europe,1,162.53,Fortnite,2025
72627,534,Desafio Legion 4 Qualifer 2,2025-03-31,2025-03-31,Europe,1,162.53,Fortnite,2025
72780,839,Galaxy Battle 2025 // STARTER,2025-03-11,2025-03-31,Online,1,30000.00,Counter-Strike 2,2025
72779,839,Gamers Club Liga Série B: March 2025,2025-03-10,2025-03-31,Online,1,52.28,Counter-Strike 2,2025
72778,839,Gamers Club Liga Série C: March 2025,2025-03-10,2025-03-31,Online,1,121.59,Counter-Strike 2,2025
72625,534,Spring Royale Scrims #1,2025-03-31,2025-03-31,Europe,0,11.78,Fortnite,2025
72349,839,BLAST Open Spring 2025,2025-03-19,2025-03-30,"Lisbon, Copenhagen",1,400000.00,Counter-Strike 2,2025
72071,409,Bluegrass Boost Battle Spring 2025,2025-03-29,2025-03-30,"Lexington, United States",1,3700.00,Rocket League,2025
72793,534,Chapter 6 Season 2: Solo Cash Cup - Week 4: EU,2025-03-30,2025-03-30,Online,0,32000.00,Fortnite,2025
72794,534,Chapter 6 Season 2: Solo Cash Cup - Week 4: NAC,2025-03-30,2025-03-30,Online,0,20000.00,Fortnite,2025
72128,409,Collision on the Coast #3,2025-03-29,2025-03-30,"Virginia Beach, United States",1,3500.00,Rocket League,2025
72112,231,FISSURE Universe: Episode 4,2025-03-22,2025-03-30,Online,1,500000.00,Dota 2,2025
72366,839,Gamers Club Liga Série A: March 2025,2025-03-12,2025-03-30,South America,1,1736.40,Counter-Strike 2,2025
72121,409,La Console Qui Console - 11th edition,2025-03-29,2025-03-30,"Sherbrooke, Canada",1,1256.90,Rocket League,2025
72347,839,Myskill Pro League Season 1,2025-02-14,2025-03-30,Almaty,1,24750.00,Counter-Strike 2,2025
72122,409,OCC Winter 2025 Premier Season,2025-02-03,2025-03-30,Online,1,69.83,Rocket League,2025
72065,409,RLCS 2025 - Birmingham Major,2025-03-27,2025-03-30,"Birmingham, England",1,351000.00,Rocket League,2025
72348,839,UPGrade Club Tournament Season 3,2025-03-29,2025-03-30,Uzbekistan,1,240.00,Counter-Strike 2,2025
72624,534,Art'Arena - Heat 2,2025-03-29,2025-03-29,Europe,1,326.57,Fortnite,2025
72788,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 4: AS,2025-03-29,2025-03-29,Online,1,21000.00,Fortnite,2025
72787,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 4: BR,2025-03-29,2025-03-29,Online,1,30000.00,Fortnite,2025
72789,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 4: ME,2025-03-29,2025-03-29,Online,1,21000.00,Fortnite,2025
72786,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 4: NAW,2025-03-29,2025-03-29,Online,1,30000.00,Fortnite,2025
72621,534,New Year New Rig #2,2025-03-27,2025-03-29,World,0,100.00,Fortnite,2025
72120,409,NSE: Spring Championship 2024/25,2025-02-04,2025-03-29,Online,1,776.58,Rocket League,2025
72066,409,RLCS 2025 - 1v1 Birmingham Major,2025-03-29,2025-03-29,"Birmingham, England",0,20000.00,Rocket League,2025
72622,534,ALBA JAPAN SERIES IZUMISANO - March 2025 #4,2025-03-27,2025-03-28,Japan,1,1989.00,Fortnite,2025
72619,534,ALBA JAPAN SERIES IZUMISANO - March 2025 #2,2025-03-10,2025-03-26,Japan,1,1198.80,Fortnite,2025
72072,409,British Esports Cup 2025 (RL),2025-03-26,2025-03-26,"Birmingham, England",1,5154.71,Rocket League,2025
72618,534,Build Weekly Cup #11,2024-03-19,2025-03-26,Online,0,240.00,Fortnite,2025
72617,839,Skyesports Pro League 2025,2025-03-25,2025-03-26,India,1,1752.00,Counter-Strike 2,2025
72740,534,C6S2: Fortnite Performance Evaluation - S5: EU,2025-03-25,2025-03-25,Online,1,4800.00,Fortnite,2025
72741,534,C6S2: Fortnite Performance Evaluation - S5: NAC,2025-03-25,2025-03-25,Online,1,4800.00,Fortnite,2025
72616,534,MacMacs Cup,2025-03-09,2025-03-25,Online,0,816.00,Fortnite,2025
72791,534,Chapter 6 Season 2: Solo Cash Cup - Week 3: EU,2025-03-24,2025-03-24,Online,0,32000.00,Fortnite,2025
72792,534,Chapter 6 Season 2: Solo Cash Cup - Week 3: NAC,2025-03-24,2025-03-24,Online,0,20000.00,Fortnite,2025
72346,839,ESEA Asia CS2 Open Season 52,2025-01-13,2025-03-24,Online,1,1000.00,Counter-Strike 2,2025
72615,534,SandoraFN Weekly Scrims #1,2025-03-24,2025-03-24,Europe,0,47.43,Fortnite,2025
72322,839,UKIC League Season 5: Division 2,2025-03-11,2025-03-24,United Kingdom,1,1616.41,Counter-Strike 2,2025
72320,839,Asia Junior League Season 1,2025-02-10,2025-03-23,Asia,1,1655.43,Counter-Strike 2,2025
72117,409,BS+ Women's Cup,2025-03-22,2025-03-23,Online,1,1621.35,Rocket League,2025
72345,839,CSGORUN WKND,2025-03-22,2025-03-23,Pavlodar,1,2985.00,Counter-Strike 2,2025
72614,534,Custom Cap GOTY,2025-03-23,2025-03-23,Europe,0,35.70,Fortnite,2025
72323,839,Dfrag Invitational 2025,2025-03-20,2025-03-23,Brisbane,1,12560.00,Counter-Strike 2,2025
72314,839,Dust2.in Masters #20,2025-03-23,2025-03-23,India,1,1500.00,Counter-Strike 2,2025
72344,839,ESEA EU CS2 Intermediate Season 52,2025-01-13,2025-03-23,Online,1,6000.00,Counter-Strike 2,2025
72343,839,ESEA EU CS2 Main Season 52,2025-01-13,2025-03-23,Online,1,10000.00,Counter-Strike 2,2025
72342,839,ESEA EU CS2 Open10 Season 52,2025-01-13,2025-03-23,Online,1,2650.00,Counter-Strike 2,2025
72340,839,ESEA NA CS2 Advanced Season 52,2025-01-13,2025-03-23,Online,1,20600.00,Counter-Strike 2,2025
72341,839,ESEA NA CS2 Intermediate Season 52,2025-01-13,2025-03-23,Online,1,6000.00,Counter-Strike 2,2025
72339,839,ESEA NA CS2 Main Season 52,2025-01-13,2025-03-23,Online,1,9500.00,Counter-Strike 2,2025
72338,839,ESEA NA CS2 Open10 Season 52,2025-01-13,2025-03-23,Online,1,2650.00,Counter-Strike 2,2025
72337,839,ESEA OCE CS2 Open Season 52,2025-01-13,2025-03-23,Online,1,2000.00,Counter-Strike 2,2025
72335,839,ESEA ZA CS2 Open Season 52,2025-01-13,2025-03-23,Online,1,1000.00,Counter-Strike 2,2025
72336,839,ESEA ZA CS2 Open Season 52,2025-01-13,2025-03-23,Online,1,1500.00,Counter-Strike 2,2025
72806,534,Twitch Rivals: Clix Icon Series,2025-03-23,2025-03-23,North America,1,20000.00,Fortnite,2025
72613,534,26deenimo x BAF Duo Finals,2025-03-22,2025-03-22,Europe,1,94.23,Fortnite,2025
72116,409,Battle in the North 2025,2025-03-22,2025-03-22,North America,1,5000.00,Rocket League,2025
72781,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 3: AS,2025-03-22,2025-03-22,Online,1,21000.00,Fortnite,2025
72777,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 3: BR,2025-03-22,2025-03-22,Online,1,30000.00,Fortnite,2025
72774,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 3: EU,2025-03-22,2025-03-22,Online,1,90000.00,Fortnite,2025
72782,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 3: ME,2025-03-22,2025-03-22,Online,1,21000.00,Fortnite,2025
72775,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 3: NAC,2025-03-22,2025-03-22,Online,1,60000.00,Fortnite,2025
72776,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 3: NAW,2025-03-22,2025-03-22,Online,1,30000.00,Fortnite,2025
72783,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 3: OCE,2025-03-22,2025-03-22,Online,1,21000.00,Fortnite,2025
72620,534,CIS Tournament #2,2025-03-22,2025-03-22,Europe,1,318.06,Fortnite,2025
72612,534,Dumibul Battle Fest Cup,2025-03-22,2025-03-22,Europe,0,30.00,Fortnite,2025
72610,839,ESEA EU CS2 Advanced Season 52,2025-01-13,2025-03-22,Online,1,20600.00,Counter-Strike 2,2025
72113,409,Grandmasters Tournament,2025-03-10,2025-03-22,Iceland,1,1878.00,Rocket League,2025
72611,839,Vodafone Talent League 2025 Winter,2025-03-22,2025-03-22,Prague,1,1513.75,Counter-Strike 2,2025
72111,409,Colleague Madness 2025,2025-03-19,2025-03-20,Online,1,2000.00,Rocket League,2025
72110,409,Lions Gaming Spring Series RL Tournament,2025-03-20,2025-03-20,Online,0,2500.00,Rocket League,2025
72318,839,United21 Season 28,2025-03-03,2025-03-20,Online,1,10000.00,Counter-Strike 2,2025
72606,534,Build Weekly Cup #10,2024-03-12,2025-03-19,online,0,240.00,Fortnite,2025
72313,839,Dust2.dk Ligaen Season 28,2025-01-13,2025-03-19,Online,1,11726.40,Counter-Strike 2,2025
72728,534,C6S2: Fortnite Performance Evaluation - S4: EU,2025-03-18,2025-03-18,Online,1,4800.00,Fortnite,2025
72729,534,C6S2: Fortnite Performance Evaluation - S4: NAC,2025-03-18,2025-03-18,Online,1,4800.00,Fortnite,2025
72312,839,European Pro League Season 23 (CS2),2025-03-01,2025-03-18,Online,1,20000.00,Counter-Strike 2,2025
73191,409,Feer: Mutator Madness,2025-03-17,2025-03-18,Online,0,1200.00,Rocket League,2025
72605,534,Solo Build Scrims,2025-03-18,2025-03-18,Europe,0,35.94,Fortnite,2025
72604,534,vanes x Jem1x x Senja Solo Cash Cup,2025-03-18,2025-03-18,Europe,0,83.88,Fortnite,2025
72601,534,ALBA JAPAN SERIES IZUMISANO - March 2025 #3,2025-03-16,2025-03-17,Japan,1,2016.00,Fortnite,2025
72727,534,C6S2: Reload Performance Evaluation - S1: EU,2025-03-17,2025-03-17,Online,1,3200.00,Fortnite,2025
72602,534,Dubs Trio Cash Cup,2025-03-17,2025-03-17,North America,1,3000.00,Fortnite,2025
72603,534,Eistee Cup,2025-03-17,2025-03-17,Europe,0,5439.39,Fortnite,2025
72308,839,Caretos Cup 2025,2025-03-15,2025-03-16,Bragança,1,4915.08,Counter-Strike 2,2025
72307,839,CCT Season 2 EU Series #20,2025-03-03,2025-03-16,Online,1,50000.00,Counter-Strike 2,2025
72772,534,Chapter 6 Season 2: Solo Cash Cup - Week 2: EU,2025-03-16,2025-03-16,Online,0,32000.00,Fortnite,2025
72773,534,Chapter 6 Season 2: Solo Cash Cup - Week 2: NAC,2025-03-16,2025-03-16,Online,0,20000.00,Fortnite,2025
72609,839,Exort Series #8,2025-02-24,2025-03-16,Europe,1,10000.00,Counter-Strike 2,2025
72016,164,First Stand Tournament 2025,2025-03-10,2025-03-16,Seoul,1,1000000.00,League of Legends,2025
72310,839,KOKONISTER Season 2,2025-03-16,2025-03-16,"Atyrau, Kazakhstan",1,2000.00,Counter-Strike 2,2025
72599,534,Monto Esports Weekly Cup #16,2025-03-16,2025-03-16,Europe,0,46.83,Fortnite,2025
72024,231,PGL Wallachia Season 3,2025-03-08,2025-03-16,"Bucharest, Romania",1,1000000.00,Dota 2,2025
72136,409,Polaris Monthly Cup #5 - March 2025,2025-03-16,2025-03-16,Online,1,150.00,Rocket League,2025
72600,839,5150 Spring Cup,2025-03-15,2025-03-15,"Kraków, Poland",1,4164.00,Counter-Strike 2,2025
72598,534,Ankou Cup X New Gen,2025-03-15,2025-03-15,Europe,1,273.06,Fortnite,2025
72769,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 2: AS,2025-03-15,2025-03-15,Online,1,21000.00,Fortnite,2025
72768,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 2: BR,2025-03-15,2025-03-15,Online,1,30000.00,Fortnite,2025
72765,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 2: EU,2025-03-15,2025-03-15,Online,1,90000.00,Fortnite,2025
72770,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 2: ME,2025-03-15,2025-03-15,Online,1,21000.00,Fortnite,2025
72766,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 2: NAC,2025-03-15,2025-03-15,Online,1,60000.00,Fortnite,2025
72767,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 2: NAW,2025-03-15,2025-03-15,Online,1,30000.00,Fortnite,2025
72771,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 2: OCE,2025-03-15,2025-03-15,Online,1,21000.00,Fortnite,2025
72176,559,Lockout Bingo Season 1,2025-01-17,2025-03-15,Online,1,1000.00,Minecraft,2025
72597,534,Ginge's Gauntlet,2025-03-14,2025-03-14,Europe,1,24500.00,Fortnite,2025
72596,534,Final Hornet Victory Cup,2025-03-12,2025-03-12,Europe,0,68.46,Fortnite,2025
72739,534,C6S2: Fortnite Performance Evaluation - S3: EU,2025-03-11,2025-03-11,Online,1,4800.00,Fortnite,2025
72738,534,C6S2: Fortnite Performance Evaluation - S3: NAC,2025-03-11,2025-03-11,Online,1,4800.00,Fortnite,2025
72305,839,CCT Season 2 EU Series #19,2025-02-26,2025-03-11,Online,1,50000.00,Counter-Strike 2,2025
72594,534,Kneecapper Only Tournament,2025-03-10,2025-03-10,North America,1,1000.00,Fortnite,2025
72073,409,Boost On The Beach Invitational 2025,2025-03-08,2025-03-09,"Myrtle Beach, United States",1,5000.00,Rocket League,2025
72762,534,Chapter 6 Season 2: Solo Cash Cup - Week 1: AS,2025-03-09,2025-03-09,Online,0,8000.00,Fortnite,2025
72761,534,Chapter 6 Season 2: Solo Cash Cup - Week 1: BR,2025-03-09,2025-03-09,Online,0,12000.00,Fortnite,2025
72758,534,Chapter 6 Season 2: Solo Cash Cup - Week 1: EU,2025-03-09,2025-03-09,Online,0,32000.00,Fortnite,2025
72763,534,Chapter 6 Season 2: Solo Cash Cup - Week 1: ME,2025-03-09,2025-03-09,Online,0,8000.00,Fortnite,2025
72759,534,Chapter 6 Season 2: Solo Cash Cup - Week 1: NAC,2025-03-09,2025-03-09,Online,0,20000.00,Fortnite,2025
72760,534,Chapter 6 Season 2: Solo Cash Cup - Week 1: NAW,2025-03-09,2025-03-09,Online,0,11760.00,Fortnite,2025
72764,534,Chapter 6 Season 2: Solo Cash Cup - Week 1: OCE,2025-03-09,2025-03-09,Online,0,8000.00,Fortnite,2025
72109,409,Collegiate Showdown,2025-03-06,2025-03-09,Online,1,2000.00,Rocket League,2025
72013,164,Hitpoint Masters Winter 2025,2025-01-23,2025-03-09,Online,1,4344.00,League of Legends,2025
72012,164,Rift Legends 2025 Winter,2025-01-28,2025-03-09,"Warsaw, Poland",1,10836.51,League of Legends,2025
72026,409,RLCS 2025 - Birmingham Major: APAC 1v1 Open,2025-02-28,2025-03-09,Online,0,24000.00,Rocket League,2025
72014,409,RLCS 2025 - Birmingham Major: EU 1v1 Open,2025-02-28,2025-03-09,Online,0,100900.00,Rocket League,2025
72017,409,RLCS 2025 - Birmingham Major: SAM 1v1 Open,2025-02-28,2025-03-09,Online,0,42200.00,Rocket League,2025
72105,409,RLGC Game Feast - Finals,2025-01-31,2025-03-09,Online,1,1083.39,Rocket League,2025
72352,510,AOE League Spring Cup 2025: League 3,2025-03-07,2025-03-08,Vietnam,0,392.08,Age of Empires,2025
72755,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 1: AS,2025-03-08,2025-03-08,Online,1,21000.00,Fortnite,2025
72754,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 1: BR,2025-03-08,2025-03-08,Online,1,30000.00,Fortnite,2025
72751,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 1: EU,2025-03-08,2025-03-08,Online,1,90000.00,Fortnite,2025
72756,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 1: ME,2025-03-08,2025-03-08,Online,1,21000.00,Fortnite,2025
72752,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 1: NAC,2025-03-08,2025-03-08,Online,1,60000.00,Fortnite,2025
72753,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 1: NAW,2025-03-08,2025-03-08,Online,1,30000.00,Fortnite,2025
72757,534,Chapter 6 Season 2: FNCS Divisional Cup - Week 1: OCE,2025-03-08,2025-03-08,Online,1,21000.00,Fortnite,2025
72104,409,Lan ETS 2025 (RL),2025-03-08,2025-03-08,"Montreal, Canada",1,1043.39,Rocket League,2025
72158,409,Redirect 3v3 Monthly #21 - March 2025,2025-03-08,2025-03-08,Online,1,129.19,Rocket League,2025
72030,231,CCT Series 7 (Dota 2),2025-02-25,2025-03-07,Online,1,50000.00,Dota 2,2025
72736,534,C6S2: Fortnite Performance Evaluation - S2: EU,2025-03-04,2025-03-04,Online,1,4800.00,Fortnite,2025
72737,534,C6S2: Fortnite Performance Evaluation - S2: NAC,2025-03-04,2025-03-04,Online,1,4800.00,Fortnite,2025
71930,231,DreamLeague Season 25,2025-02-16,2025-03-04,Online,1,750000.00,Dota 2,2025
73127,559,"Extreme $1,000,000 Challenge!",2025-03-04,2025-03-04,online,1,199451.00,Minecraft,2025
72295,534,Amar's Solo European Championship,2025-03-01,2025-03-02,Europe,0,43600.00,Fortnite,2025
72090,409,Frag-o-Matic 26.0 (RL),2025-02-28,2025-03-02,"Wieze, Belgium",1,1037.14,Rocket League,2025
72010,164,LEC Winter 2025,2025-01-18,2025-03-02,"Berlin, Germany",1,83026.40,League of Legends,2025
72089,409,Midwest Battleground 2025,2025-02-28,2025-03-02,United States,1,2500.00,Rocket League,2025
72000,409,RLCS 2025 - Birmingham Major: NA Open 3,2025-02-21,2025-03-02,Online,1,106650.00,Rocket League,2025
72256,409,RLCS 2025 - Birmingham Major: OCE Open 3,2025-02-22,2025-03-02,Online,1,61200.00,Rocket League,2025
72162,409,RLCS 2025 - Birmingham Major: SSA Open 3,2025-02-22,2025-03-02,Online,1,24900.00,Rocket League,2025
72353,510,Helios Esports Cup - Lục Hùng Tranh Bá,2025-03-01,2025-03-01,Vietnam,1,3368.06,Age of Empires,2025
72011,164,LPL Split 1 2025,2025-01-12,2025-03-01,Shanghai / Suzhou / Xi'an / Beijing,1,109832.00,League of Legends,2025
72039,409,RLCS 2025 - Birmingham Major: MENA Open 3,2025-02-21,2025-03-01,Online,1,61200.00,Rocket League,2025
72317,839,United21 Season 27,2025-02-22,2025-03-01,Online,1,10000.00,Counter-Strike 2,2025
72303,839,Urban Contenders Season 4,2025-03-01,2025-03-01,Europe,1,2500.00,Counter-Strike 2,2025
72309,839,Gamers Club Liga Série A: February 2025,2025-02-12,2025-02-28,Online,1,1740.14,Counter-Strike 2,2025
72302,839,European Pro League Season 25: Division 2 (CS2),2025-02-09,2025-02-26,Online,1,10000.00,Counter-Strike 2,2025
72735,534,C6S2: Fortnite Performance Evaluation - S1: EU,2025-02-25,2025-02-25,Online,1,4800.00,Fortnite,2025
72734,534,C6S2: Fortnite Performance Evaluation - S1: NAC,2025-02-25,2025-02-25,Online,1,4800.00,Fortnite,2025
73190,409,Feer Showmatch: Atow vs Joreuz,2025-02-25,2025-02-25,Online,0,250.00,Rocket League,2025
73188,409,Feer Showmatch: nass vs dralii #2,2025-02-25,2025-02-25,Online,0,250.00,Rocket League,2025
73187,409,Feer Showmatch: Vatira vs Mawkzy #2,2025-02-25,2025-02-25,Online,0,250.00,Rocket League,2025
73189,409,Feer Showmatch: zen vs Nwpo #2,2025-02-25,2025-02-25,Online,0,500.00,Rocket League,2025
72301,839,CCT Season 2 EU Series #18,2025-02-10,2025-02-23,Online,1,50000.00,Counter-Strike 2,2025
72304,839,Dust2.in Masters #19,2025-02-23,2025-02-23,India,1,2000.00,Counter-Strike 2,2025
